date_received,first_initial,last_initial,zip_suffix,postmark_date,no_postmark_month_only,no_postmark_signed_date,post_type,forwarded_from_huntington_sci,notes
5/16/2025,N,S,23,1/22/2025,FALSE,,LETTER,,
5/16/2025,D,D,15,3/6/2025,FALSE,,LETTER,,
5/16/2025,NULL,S,06,3/27/2025,FALSE,,LETTER,,
5/16/2025,A,W,04,3/10/2025,FALSE,,LETTER,,
5/16/2025,B,J,06,3/7/2025,FALSE,,LETTER,,
5/16/2025,D,F,09,3/4/2025,FALSE,,LETTER,,
5/16/2025,G,B,20,1/23/2025,FALSE,,LETTER,,
5/16/2025,K,D,UK,3/14/2025,FALSE,,LETTER,,
5/16/2025,L,B,54,3/8/2025,FALSE,,LETTER,,
5/16/2025,M,V,DENMARK,NULL,FALSE,,LETTER,,
5/16/2025,S,N,NORWAY,3/1/2025,FALSE,,LETTER,,
5/16/2025,T,NULL,23,3/11/2025,FALSE,,LETTER,,
5/19/2025,A,W,CANADA,5/9/2025,FALSE,,LETTER,,
5/19/2025,A,H,30,1/6/2025,FALSE,,LETTER,,
5/19/2025,A,D,UK,12/29/2024,FALSE,,LETTER,,
5/19/2025,B,Z,78,12/30/2024,FALSE,,LETTER,,
5/19/2025,C,L,01,1/6/2025,FALSE,,LETTER,,
5/19/2025,C,B,UK,12/30/2024,FALSE,,LETTER,,
5/19/2025,H,F,25,NULL,FALSE,,LETTER,,
5/19/2025,J,G,17,1/4/2025,FALSE,,LETTER,,
5/19/2025,A,B,05,5/13/2025,FALSE,,LETTER,,
5/19/2025,A,V,31,1/3/2025,FALSE,,LETTER,,
5/19/2025,A,G,07,1/3/2025,FALSE,,LETTER,,
5/19/2025,B,C,03,12/30/2024,FALSE,,LETTER,,
5/19/2025,C,L,01,1/6/2025,FALSE,,LETTER,,
5/19/2025,E,C,25,1/6/2025,FALSE,,LETTER,,
5/19/2025,H,K,17,1/2/2025,FALSE,,LETTER,,
5/19/2025,J,C,25,1/2/2025,FALSE,,LETTER,,
5/19/2025,A,J,10,1/4/2025,FALSE,,LETTER,,
5/19/2025,A,S,52,1/2/2025,FALSE,,LETTER,,
5/19/2025,A,N,15,1/6/2025,FALSE,,LETTER,,
5/19/2025,C,K,JAPAN,NULL,FALSE,,LETTER,,
5/19/2025,C,L,01,1/2/2025,FALSE,,LETTER,,
5/19/2025,E,M,24,1/2/2025,FALSE,,LETTER,,
5/19/2025,J,U,17,5/13/2025,FALSE,,LETTER,,
5/19/2025,J,M,12,12/31/2024,FALSE,,LETTER,,
5/19/2025,A,K,FINLAND,12/31/2024,FALSE,,LETTER,,
5/19/2025,A,L,71,1/4/2025,FALSE,,LETTER,,
5/19/2025,B,C,31,NULL,FALSE,,LETTER,,
5/19/2025,C,NULL,UK,1/1/2025,FALSE,,LETTER,,
5/19/2025,C,B,80,1/6/2025,FALSE,*,LETTER,,
5/19/2025,E,M,47,1/6/2025,FALSE,,LETTER,,
5/19/2025,J,P,01,1/2/2025,FALSE,,LETTER,,
5/19/2025,K,R,25,1/2/2025,FALSE,,LETTER,,
5/19/2025,K,B,14,12/26/2024,FALSE,*,LETTER,,
5/19/2025,L,S,GERMANY,12/23/2024,FALSE,,LETTER,,
5/19/2025,M,P,05,1/2/2025,FALSE,,LETTER,,
5/19/2025,M,W,01,1/2/2025,FALSE,,LETTER,,
5/19/2025,N,M,44,1/2/2025,FALSE,,LETTER,,
5/19/2025,Q,A,39,12/30/2024,FALSE,,LETTER,,
5/19/2025,R,G,14,1/4/2025,FALSE,,LETTER,,
5/19/2025,T,C,NORWAY,NULL,FALSE,,LETTER,,
5/19/2025,K,T,26,1/2/2025,FALSE,,LETTER,,
5/19/2025,L,M,04,12/31/2024,FALSE,,LETTER,,
5/19/2025,M,C,SPAIN,1/2/2025,FALSE,,LETTER,,
5/19/2025,M,C,50,1/2/2025,FALSE,,LETTER,,
5/19/2025,P,D,19,1/6/2025,FALSE,,LETTER,,
5/19/2025,R,E,FRANCE,NULL,FALSE,,LETTER,,
5/19/2025,S,M,30,12/31/2024,FALSE,,LETTER,,
5/19/2025,V,V,68,1/4/2025,FALSE,,LETTER,,
5/19/2025,L,M,25,12/26/2024,FALSE,,LETTER,,
5/19/2025,M,S,06,5/13/2025,FALSE,,LETTER,,
5/19/2025,M,B,33,12/30/2024,FALSE,,LETTER,,
5/19/2025,N,E,30,1/3/2025,FALSE,,LETTER,,
5/19/2025,P,A,32,5/13/2025,FALSE,,LETTER,,
5/19/2025,R,E,48,1/3/2025,FALSE,,LETTER,,
5/19/2025,S,R,10,1/4/2025,FALSE,,LETTER,,
5/19/2025,W,L,76,12/31/2024,FALSE,,LETTER,,
5/19/2025,L,D,05,12/24/2024,FALSE,,LETTER,,
5/19/2025,M,S,08,1/2/2025,FALSE,,LETTER,,
5/19/2025,M,C,42,1/2/2025,FALSE,,LETTER,,
5/19/2025,N,C,11,12/27/2024,FALSE,,LETTER,,
5/19/2025,P,D,06,1/2/2025,FALSE,,LETTER,,
5/19/2025,R,F,52,1/2/2025,FALSE,,LETTER,,
5/19/2025,S,G,40,1/4/2025,FALSE,,LETTER,,
5/19/2025,NULL,NULL,CHINA,1/18/2025,FALSE,,LETTER,,
5/20/2025,A,C,97,1/3/2025,FALSE,,LETTER,,
5/20/2025,A,M,89,1/10/2025,FALSE,,LETTER,,
5/20/2025,B,K,88,1/2/2025,FALSE,,LETTER,,
5/20/2025,D,E,02,1/6/2025,FALSE,,LETTER,,
5/20/2025,E,W,02,1/3/2025,FALSE,,LETTER,,
5/20/2025,H,P,16,5/16/2025,FALSE,,LETTER,,
5/20/2025,J,B,34,12/31/2024,FALSE,,LETTER,,
5/20/2025,J,G,23,1/6/2025,FALSE,,LETTER,,
5/20/2025,K,G,68,1/2/2025,FALSE,,LETTER,,
5/20/2025,A,D,50,1/6/2025,FALSE,,LETTER,,
5/20/2025,A,B,20,1/7/2025,FALSE,,LETTER,,
5/20/2025,C,T,26,1/2/2025,FALSE,,LETTER,,
5/20/2025,D,S,84,1/3/2025,FALSE,,LETTER,,
5/20/2025,E,B,12,3/5/2025,FALSE,,LETTER,,
5/20/2025,J,M,50,1/4/2025,FALSE,,LETTER,,
5/20/2025,J,H,27,12/30/2024,FALSE,,LETTER,,
5/20/2025,J,C,43,NULL,FALSE,,LETTER,,
5/20/2025,K,H,54,1/4/2025,FALSE,,LETTER,,
5/20/2025,A,P,FRANCE,2/28/2025,FALSE,,LETTER,,
5/20/2025,A,B,07,1/16/2025,FALSE,,LETTER,,
5/20/2025,A,J,POLAND,2/24/2025,FALSE,,LETTER,,
5/20/2025,A,L,79,4/26/2025,FALSE,,LETTER,,
5/20/2025,A,B,47,1/6/2025,FALSE,,LETTER,,
5/20/2025,A,R,25,12/28/2024,FALSE,*,LETTER,,
5/20/2025,B,M,76,1/3/2025,FALSE,,LETTER,,
5/20/2025,C,C,07,1/3/2025,FALSE,,LETTER,,
5/20/2025,E,C,CANADA,12/28/2024,FALSE,*,LETTER,,
5/20/2025,G,C,63,1/6/2025,FALSE,,LETTER,,
5/20/2025,J,S,62,1/2/2025,FALSE,,LETTER,,
5/20/2025,J,M,30,1/2/2025,FALSE,,LETTER,,
5/20/2025,J,B,12,12/26/2024,FALSE,,LETTER,,
5/20/2025,K,T,68,1/6/2025,FALSE,,LETTER,,
5/20/2025,A,S,41,12/31/2024,FALSE,,LETTER,,
5/20/2025,A,R,77,12/30/2024,FALSE,,LETTER,,
5/20/2025,A,J,06,1/10/2025,FALSE,,LETTER,,
5/20/2025,B,C,97,1/7/2025,FALSE,,LETTER,,
5/20/2025,D,G,05,1/2/2025,FALSE,,LETTER,,
5/20/2025,E,L,66,1/6/2025,FALSE,,LETTER,,
5/20/2025,H,R,40,1/3/2025,FALSE,,LETTER,,
5/20/2025,J,T,04,1/6/2025,FALSE,,LETTER,,
5/20/2025,J,C,71,1/6/2025,FALSE,,LETTER,,
5/20/2025,K,J,07,1/3/2025,FALSE,,LETTER,,
5/20/2025,K,W,GERMANY,12/27/2024,FALSE,,LETTER,,
5/20/2025,K,C,17,1/2/2025,FALSE,,LETTER,,
5/20/2025,L,T,21,1/4/2025,FALSE,,LETTER,,
5/20/2025,L,R,03,3/5/2025,FALSE,,LETTER,,
5/20/2025,M,K,22,1/2/2025,FALSE,,LETTER,,
5/20/2025,M,L,12,1/2/2025,,,,,
5/20/2025,L,F,36,1/2/2025,FALSE,,LETTER,,
5/20/2025,L,E,80,1/7/2025,FALSE,,LETTER,,
5/20/2025,M,H,17,1/6/2025,FALSE,,LETTER,,
5/20/2025,M,S,22,12/31/2024,FALSE,,LETTER,,
5/20/2025,N,R,SCOTLAND,12/30/2024,FALSE,,LETTER,,
5/20/2025,L,C,46,1/3/2025,FALSE,,LETTER,,
5/20/2025,L,B,76,1/6/2025,FALSE,,LETTER,,
5/20/2025,M,B,93,1/3/2025,FALSE,,LETTER,,
5/20/2025,M,H,LATVIA,12/22/2024,FALSE,*,LETTER,,
5/20/2025,N,B,03,NULL,FALSE,,LETTER,,
5/20/2025,L,W,17,1/2/2025,FALSE,,LETTER,,
5/20/2025,L,B,22,1/7/2025,FALSE,,LETTER,,
5/20/2025,M,N ,ITALY,12/30/2024,FALSE,,LETTER,,
5/20/2025,M,L,10,1/4/2025,FALSE,,LETTER,,
5/20/2025,N,B,SPAIN,12/27/2024,FALSE,,LETTER,,
5/20/2025,N,S,22,1/4/2025,FALSE,,LETTER,,
5/20/2025,O,NULL,NORWAY,12/20/2024,FALSE,,LETTER,,
5/20/2025,R,T,44,1/4/2025,FALSE,,LETTER,,
5/20/2025,S,A,71,1/3/2025,FALSE,,LETTER,,
5/20/2025,S,N,26,12/26/2024,FALSE,,LETTER,,
5/20/2025,V,R,86,1/3/2025,FALSE,,LETTER,,
5/20/2025,N,B,SPAIN,12/30/2024,FALSE,,LETTER,,
5/20/2025,O,R,45,1/6/2025,FALSE,,LETTER,,
5/20/2025,R,H,26,1/17/2025,FALSE,,LETTER,,
5/20/2025,S,W,89,1/6/2025,FALSE,,LETTER,,
5/20/2025,T,N,04,1/3/2025,FALSE,,LETTER,,
5/20/2025,N,B,MONGOLIA,2/20/2025,FALSE,,LETTER,,
5/20/2025,O,R,12,1/7/2025,FALSE,,LETTER,,
5/20/2025,R,O,TURKEY,12/23/2024,FALSE,,LETTER,,
5/20/2025,S,P,90,1/4/2025,FALSE,,LETTER,,
5/20/2025,T,M,21,12/31/2024,FALSE,,LETTER,,
5/20/2025,R,K,21,1/4/2025,FALSE,,LETTER,,
5/20/2025,S,B,UK,12/30/2024,FALSE,,LETTER,,
5/20/2025,V,S,03,1/3/2025,FALSE,,LETTER,,
5/20/2025,S,M,POLAND,12/30/2024,FALSE,,LETTER,,
5/21/2025,A,A,20,1/10/2025,FALSE,,LETTER,,
5/21/2025,A,P,01,12/26/2024,FALSE,,LETTER,,
5/21/2025,A,W,27,1/3/2025,FALSE,,LETTER,,
5/21/2025,B,S,01,1/7/2025,FALSE,,LETTER,,
5/21/2025,C,M,58,4/2/2025,FALSE,,LETTER,,
5/21/2025,C,D,CANADA,12/30/2024,FALSE,,LETTER,,
5/21/2025,A,S,17,1/2/2025,FALSE,,LETTER,,
5/21/2025,A,R,50,1/4/2025,FALSE,,LETTER,,
5/21/2025,A,G,CANADA,NULL,FALSE,,LETTER,,
5/21/2025,C,V,43,1/6/2025,FALSE,,LETTER,,
5/21/2025,C,B,41,1/4/2025,FALSE,*,LETTER,,
5/21/2025,E,L,AUSTRALIA,12/24/2024,FALSE,*,LETTER,,
5/21/2025,A,T,69,1/6/2025,FALSE,,LETTER,,
5/21/2025,A,E,CANADA,1/3/2025,FALSE,,LETTER,,
5/21/2025,A,M,38,1/4/2025,FALSE,,LETTER,,
5/21/2025,C,R,03,12/26/2024,FALSE,,LETTER,,
5/21/2025,C,K,40,1/3/2025,FALSE,,LETTER,,
5/21/2025,A,M,42,12/26/2024,FALSE,,LETTER,,
5/21/2025,A,A,47,3/3/2025,FALSE,,LETTER,,
5/21/2025,B,NULL,22,12/28/2024,FALSE,,LETTER,,
5/21/2025,C,B,78,5/17/2025,FALSE,,LETTER,,
5/21/2025,C,L,01,1/7/2025,FALSE,,LETTER,,
5/21/2025,E,V,AUSTRIA,4/11/2025,FALSE,,LETTER,,
5/21/2025,E,P,08,1/2/2025,FALSE,,LETTER,,
5/21/2025,J,S,34,3/5/2025,FALSE,,LETTER,,
5/21/2025,J,M,82,1/7/2025,FALSE,,LETTER,,
5/21/2025,L,G,21,NULL,FALSE,,LETTER,,
5/21/2025,M,W,72,1/6/2025,FALSE,,LETTER,,
5/21/2025,N,H,47,1/7/2025,FALSE,,LETTER,,
5/21/2025,G,M,43,1/8/2025,FALSE,*,LETTER,,
5/21/2025,J,S,40,1/7/2025,FALSE,,LETTER,,
5/21/2025,K,S,10,1/10/2025,FALSE,,LETTER,,
5/21/2025,M,R,MEXICO,1/29/2025,FALSE,*,LETTER,,
5/21/2025,M,G,30,1/7/2025,FALSE,,LETTER,,
5/21/2025,N,H,26,12/24/2024,FALSE,,LETTER,,
5/21/2025,I,E,11,12/26/2024,FALSE,,LETTER,,
5/21/2025,J,K,50,1/4/2025,FALSE,,LETTER,,
5/21/2025,K,K,38,1/8/2025,FALSE,,LETTER,,
5/21/2025,M,O,01,1/7/2025,FALSE,,LETTER,,
5/21/2025,M,Z,89,1/7/2025,FALSE,,LETTER,,
5/21/2025,Q,Z,78,1/11/2025,FALSE,,LETTER,,
5/21/2025,J,L,16,12/31/2024,FALSE,,LETTER,,
5/21/2025,J,S,CANADA,NULL,FALSE,,LETTER,,
5/21/2025,K,G,48,1/6/2025,FALSE,,LETTER,,
5/21/2025,M,L,85,1/3/2025,FALSE,,LETTER,,
5/21/2025,M,A,LATVIA,12/23/2024,FALSE,,LETTER,,
5/21/2025,R,K,48,1/2/2025,FALSE,*,LETTER,,
5/21/2025,S,M,57,1/7/2025,FALSE,,LETTER,,
5/21/2025,T,NULL,08,1/4/2025,FALSE,,LETTER,,
5/21/2025,V,A,25,1/10/2025,FALSE,,LETTER,,
5/21/2025,S,S,15,1/8/2025,FALSE,,LETTER,,
5/21/2025,T,H,49,1/11/2025,FALSE,,LETTER,,
5/21/2025,V,M,19,NULL,FALSE,,LETTER,,
5/21/2025,S,P,21,1/8/2025,FALSE,,LETTER,,
5/21/2025,T,NULL,04,1/3/2025,FALSE,,LETTER,,
5/21/2025,V,H,15,1/7/2025,FALSE,,LETTER,,
5/21/2025,S,O,14,1/10/2025,FALSE,,LETTER,,
5/21/2025,V,V,43,1/7/2025,FALSE,,LETTER,,
5/21/2025,V,G,CANADA,12/25/2024,FALSE,*,LETTER,,
5/22/2025,A,S,56,1/21/2025,FALSE,,LETTER,,
5/22/2025,B,N ,51,5/16/2025,FALSE,,LETTER,,
5/22/2025,C,W,97,5/17/2025,FALSE,,LETTER,,
5/22/2025,G,O,27,5/16/2025,FALSE,,LETTER,,
5/22/2025,H,B,AUSTRIA,4/22/2025,FALSE,,LETTER,,
5/22/2025,A,K,07,1/23/2025,FALSE,,LETTER,,
5/22/2025,B,O,TURKEY,1/8/2025,FALSE,*,LETTER,,
5/22/2025,C,V,43,2/7/2025,FALSE,,LETTER,,
5/22/2025,G,G,ITALY,1/11/2025,FALSE,,LETTER,,
5/22/2025,H,A,69,NULL,FALSE,,LETTER,,
5/22/2025,A,R,90,5/17/2025,FALSE,,LETTER,,
5/22/2025,B,R,03,1/17/2025,FALSE,,LETTER,,
5/22/2025,E,A,07,5/16/2025,FALSE,,LETTER,,
5/22/2025,H,B,11,5/15/2025,FALSE,*,LETTER,,
5/22/2025,J,M,08,1/24/2025,FALSE,,LETTER,,
5/22/2025,A,K,32,5/17/2025,FALSE,,LETTER,,
5/22/2025,C,M,24,1/23/2024,FALSE,,LETTER,,
5/22/2025,F,T,UK,NULL,FALSE,,LETTER,,
5/22/2025,H,A,69,NULL,FALSE,,LETTER,,
5/22/2025,J,S,13,1/24/2025,FALSE,,LETTER,,
5/22/2025,L,D,30,2/8/2025,FALSE,,LETTER,,
5/22/2025,M,K,35,1/22/2025,FALSE,,LETTER,,
5/22/2025,M,A,07,5/10/2025,FALSE,,LETTER,,
5/22/2025,P,G,BELGIUM,5/11/2025,FALSE,*,LETTER,,
5/22/2025,S,K,33,5/17/2025,FALSE,,LETTER,,
5/22/2025,S,C,21,1/21/2025,FALSE,,LETTER,,
5/22/2025,V,R,61,5/15/2025,FALSE,,LETTER,,
5/22/2025,L,E,11,5/16/2025,FALSE,,LETTER,,
5/22/2025,M,M,40,2/9/2025,FALSE,*,LETTER,,
5/22/2025,N,K,55,5/17/2025,FALSE,,LETTER,,
5/22/2025,P,G,06,1/22/2025,FALSE,,LETTER,,
5/22/2025,S,H,38,5/17/2025,FALSE,,LETTER,,
5/22/2025,T,G,25,1/23/2025,FALSE,,LETTER,,
5/22/2025,V,L,68,5/16/2025,FALSE,,LETTER,,
5/22/2025,L,R,59,1/22/2025,FALSE,,LETTER,,
5/22/2025,M,T,64,5/17/2025,FALSE,,LETTER,,
5/22/2025,N,M,14,5/17/2025,FALSE,,LETTER,,
5/22/2025,R,N,09,1/21/2025,FALSE,,LETTER,,
5/22/2025,S,C,74,2/5/2025,FALSE,,LETTER,,
5/22/2025,M,C,34,5/14/2025,FALSE,,LETTER,,
5/22/2025,M,J,POLAND,1/8/2025,FALSE,,LETTER,,
5/22/2025,N,A,98,5/17/2025,FALSE,,LETTER,,
5/22/2025,S,M,03,5/17/2025,FALSE,,LETTER,,
5/22/2025,S,W,01,5/16/2025,FALSE,,LETTER,,
5/22/2025,T,S,GUYANA,NULL,FALSE,,LETTER,,
5/23/2025,A,S,46,1/11/2025,FALSE,,LETTER,,
5/23/2025,A,NULL,15,12/28/2024,FALSE,*,LETTER,,
5/23/2025,A,M,31,1/8/2025,FALSE,,LETTER,,
5/23/2025,B,X,35,12/23/2024,FALSE,,LETTER,,
5/23/2025,A,A,79,1/8/2025,FALSE,,LETTER,,
5/23/2025,A,J,03,1/6/2025,FALSE,,LETTER,,
5/23/2025,A,N,06,1/6/2025,FALSE,*,LETTER,,
5/23/2025,B,L,24,1/7/2025,FALSE,,LETTER,,
5/23/2025,A,A,01,12/30/2024,FALSE,,LETTER,,
5/23/2025,A,S,12,12/26/2024,FALSE,,LETTER,,
5/23/2025,A,A,02,1/8/2025,FALSE,,LETTER,,
5/23/2025,C,S,43,1/2/2025,FALSE,,LETTER,,
5/23/2025,A,B,ENGLAND,12/23/2024,FALSE,*,LETTER,,
5/23/2025,A,G,12,1/7/2025,FALSE,,LETTER,,
5/23/2025,B,I,01,1/11/2025,FALSE,,LETTER,,
5/23/2025,C,B,78,1/8/2025,FALSE,,LETTER,,
5/23/2025,C,I,12,1/11/2025,FALSE,,LETTER,,
5/23/2025,C,A,28,1/2/2025,FALSE,,LETTER,,
5/23/2025,D,B,20,5/21/2025,FALSE,,LETTER,,
5/23/2025,E,R,31,1/7/2025,FALSE,,LETTER,,
5/23/2025,G,H,04,1/10/2025,FALSE,,LETTER,,
5/23/2025,H,F,25,1/7/2025,FALSE,,LETTER,,
5/23/2025,C,G,26,1/11/2025,FALSE,,LETTER,,
5/23/2025,C,T,12,1/7/2025,FALSE,,LETTER,,
5/23/2025,E,R,03,1/6/2025,FALSE,,LETTER,,
5/23/2025,E,M,14,12/26/2024,FALSE,,LETTER,,
5/23/2025,G,M,AUSTRALIA,5/13/2025,FALSE,,LETTER,,
5/23/2025,I,P,GERMANY,12/22/2024,FALSE,,LETTER,,
5/23/2025,C,C,SWEDEN,12/30/2024,FALSE,,LETTER,,
5/23/2025,C,T,19,1/2/2025,FALSE,,LETTER,,
5/23/2025,E,A,94,1/8/2025,FALSE,,LETTER,,
5/23/2025,E,P,08,1/8/2025,FALSE,,LETTER,,
5/23/2025,H,L,NETHERLANDS,NULL,FALSE,,LETTER,,
5/23/2025,I,S,04,1/6/2025,FALSE,,LETTER,,
5/23/2025,C,D,24,1/7/2025,FALSE,,LETTER,,
5/23/2025,D,W,93,1/6/2025,FALSE,,LETTER,,
5/23/2025,E,E,85,1/2/2025,FALSE,,LETTER,,
5/23/2025,G,E,84,1/8/2025,FALSE,,LETTER,,
5/23/2025,J,D,02,12/26/2024,FALSE,,LETTER,,
5/23/2025,J,E,70,1/11/2025,FALSE,,LETTER,,
5/23/2025,K,M,08,1/7/2025,FALSE,,LETTER,,
5/23/2025,K,L,56,1/10/2025,FALSE,,LETTER,,
5/23/2025,L,Q,09,1/11/2025,FALSE,,LETTER,,
5/23/2025,M,H,NORWAY,12/21/2024,FALSE,*,LETTER,,
5/23/2025,J,D,28,1/2/2025,FALSE,,LETTER,,
5/23/2025,K,G,48,1/6/2025,FALSE,,LETTER,,
5/23/2025,K,H,54,1/6/2025,FALSE,,LETTER,,
5/23/2025,L,P,23,1/3/2025,FALSE,,LETTER,,
5/23/2025,M,T,20,1/7/2025,FALSE,,LETTER,,
5/23/2025,M,F,63,NULL,FALSE,,LETTER,,
5/23/2025,M,R,02,12/26/2024,FALSE,,LETTER,,
5/23/2025,M,S,14,1/7/2025,FALSE,,LETTER,,
5/23/2025,N,S,23,1/10/2025,FALSE,,LETTER,,
5/23/2025,M,T,60,1/11/2025,FALSE,,LETTER,,
5/23/2025,M,L,09,1/10/2025,FALSE,,LETTER,,
5/23/2025,N,L,UK,1/7/2025,FALSE,,LETTER,,
5/23/2025,N,H,CANADA,12/31/2024,FALSE,,LETTER,,
5/23/2025,P,G,CANADA,1/7/2025,FALSE,,LETTER,,
5/23/2025,S,D,GERMANY,NULL,FALSE,,LETTER,,
5/23/2025,S,A,57,1/10/2025,FALSE,,LETTER,,
5/23/2025,T,T,15,1/11/2025,FALSE,,LETTER,,
5/23/2025,R,T,44,1/11/2025,FALSE,,LETTER,,
5/23/2025,S,S,06,1/8/2025,FALSE,,LETTER,,
5/23/2025,S,L,CANADA,1/3/2025,FALSE,*,LETTER,,
5/23/2025,T,T,02,12/28/2024,FALSE,,LETTER,,
5/23/2025,M,W,56,1/7/2025,FALSE,,LETTER,,
5/23/2025,M,B,80,1/7/2025,FALSE,,LETTER,,
5/23/2025,N,Z,89,1/7/2025,FALSE,,LETTER,,
5/23/2025,R,B,42,1/10/2025,FALSE,,LETTER,,
5/23/2025,S,P,84,1/10/2025,FALSE,,LETTER,,
5/23/2025,T,B,DENMARK,1/3/2025,FALSE,,LETTER,,
5/23/2025,M,F,SWEDEN,12/30/2024,FALSE,,LETTER,,
5/23/2025,M,D,02,12/23/2024,FALSE,,LETTER,,
5/23/2025,N,K,05,1/7/2025,FALSE,,LETTER,,
5/23/2025,O,D,FRANCE,2/1/2025,FALSE,,LETTER,,
5/23/2025,R,N,22,1/8/2025,FALSE,,LETTER,,
5/23/2025,S,R,18,12/28/2024,FALSE,,LETTER,,
5/23/2025,T,D,ROMANIA,12/28/2024,FALSE,,LETTER,,
5/23/2025,NULL,E,04,1/8/2025,FALSE,,LETTER,,
5/23/2025,S,K,UK,NULL,FALSE,,LETTER,,
5/27/2025,A,M,67,3/12/2025,FALSE,,LETTER,,
5/27/2025,A,A,30,5/21/2025,FALSE,,LETTER,,
5/27/2025,B,L,28,5/21/2025,FALSE,,LETTER,,
5/27/2025,C,P,ROMANIA,5/10/2025,FALSE,*,LETTER,,
5/27/2025,E,K,16,3/10/2025,FALSE,,LETTER,,
5/27/2025,E,S,06,3/10/2025,FALSE,,LETTER,,
5/27/2025,A,W,15,3/10/2025,FALSE,,LETTER,,
5/27/2025,A,M,25,3/10/2025,FALSE,,LETTER,,
5/27/2025,B,D,08,3/10/2025,FALSE,,LETTER,,
5/27/2025,C,R,FRANCE,1/10/2025,FALSE,*,LETTER,,
5/27/2025,E,S,52,3/10/2025,FALSE,,LETTER,,
5/27/2025,H,R,46,5/20/2025,FALSE,*,LETTER,,
5/27/2025,A,F,17,3/10/2025,FALSE,,LETTER,,
5/27/2025,B,J,42,3/10/2025,FALSE,,LETTER,,
5/27/2025,C,S,40,3/10/2025,FALSE,*,LETTER,,
5/27/2025,D,M,29,3/10/2025,FALSE,,LETTER,,
5/27/2025,E,H,17,5/21/2025,FALSE,,LETTER,,
5/27/2025,I,O,24,3/10/2025,FALSE,,LETTER,,
5/27/2025,A,D,48,5/21/2025,FALSE,,LETTER,,
5/27/2025,B,M,60,3/10/2025,FALSE,,LETTER,,
5/27/2025,C,D,04,3/10/2025,FALSE,,LETTER,,
5/27/2025,E,S,23,3/11/2025,FALSE,,LETTER,,
5/27/2025,E,Z,CHINA,4/20/2025,FALSE,*,LETTER,,
5/27/2025,J,K,37,3/8/2025,FALSE,,LETTER,,
5/27/2025,J,L,79,3/10/2025,FALSE,,LETTER,,
5/27/2025,J,R,24,3/11/2025,FALSE,,LETTER,,
5/27/2025,J,T,22,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,R,57,3/11/2025,FALSE,,LETTER,,
5/27/2025,K,S,28,3/12/2025,FALSE,,LETTER,,
5/27/2025,K,L,PHILLIPINES,5/7/2025,FALSE,,LETTER,,
5/27/2025,L,G,62,3/10/2025,FALSE,,LETTER,,
5/27/2025,J,A,81,3/10/2025,FALSE,,LETTER,,
5/27/2025,J,C,00,3/11/2025,FALSE,,LETTER,,
5/27/2025,J,H,UK,5/16/2025,FALSE,*,LETTER,,
5/27/2025,K,C,73,3/13/2025,FALSE,,LETTER,,
5/27/2025,K,S,02,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,L,55,5/20/2025,FALSE,,LETTER,,
5/27/2025,L,P,53,3/12/2025,FALSE,,LETTER,,
5/27/2025,J,R,56,1/11/2025,FALSE,,LETTER,,
5/27/2025,J,S,38,3/13/2025,FALSE,,LETTER,,
5/27/2025,K,S,40,3/11/2025,FALSE,,LETTER,,
5/27/2025,K,G,01,3/11/2025,FALSE,,LETTER,,
5/27/2025,K,C,05,5/19/2025,FALSE,,LETTER,,
5/27/2025,K,H,17,5/17/2025,FALSE,,LETTER,,
5/27/2025,M,W,17,3/12/2025,FALSE,,LETTER,,
5/27/2025,J,T,14,5/20/2025,FALSE,,LETTER,,
5/27/2025,J,P,35,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,D,01,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,S,34,5/21/2025,FALSE,,LETTER,,
5/27/2025,K,C,58,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,S,28,3/10/2025,FALSE,,LETTER,,
5/27/2025,M,L,73,NULL,FALSE,,LETTER,,
5/27/2025,J,R,56,1/11/2025,FALSE,,LETTER,,
5/27/2025,J,S,38,3/13/2025,FALSE,,LETTER,,
5/27/2025,K,S,40,3/11/2025,FALSE,,LETTER,,
5/27/2025,K,G,01,3/11/2025,FALSE,,LETTER,,
5/27/2025,K,C,05,5/19/2025,FALSE,,LETTER,,
5/27/2025,M,W,17,3/12/2025,FALSE,,LETTER,,
5/27/2025,J,T,14,5/20/2025,FALSE,,LETTER,,
5/27/2025,J,P,35,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,D,01,3/10/2025,FALSE,,LETTER,,
5/27/2025,K,S,34,3/7/2025,FALSE,,LETTER,,
5/27/2025,K,C,58,5/21/2025,FALSE,,LETTER,,
5/27/2025,K,S,28,3/10/2025,FALSE,,LETTER,,
5/27/2025,M,L,73,NULL,FALSE,,LETTER,,
5/27/2025,K,H,17,5/17/2025,FALSE,,LETTER,,
5/27/2025,M,K,48,3/11/2025,FALSE,,LETTER,,
5/27/2025,M,D,02,3/12/2025,FALSE,,LETTER,,
5/27/2025,R,C,64,3/10/2025,FALSE,,LETTER,,
5/27/2025,S,B,26,3/11/2025,FALSE,,LETTER,,
5/27/2025,T,M,58,3/8/2025,FALSE,*,LETTER,,
5/27/2025,X,Q,CHINA,4/10/2025,FALSE,*,LETTER,,
